"","ensembl_gene_id","ensembl_transcript_id","hgnc_symbol"
"16444","ENSG00000004766","ENST00000251739","VPS50"
"16445","ENSG00000004766","ENST00000305866","VPS50"
"16446","ENSG00000004766","ENST00000544910","VPS50"
"16447","ENSG00000019991","ENST00000222390","HGF"
"16448","ENSG00000019991","ENST00000457544","HGF"
"16449","ENSG00000146701","ENST00000315758","MDH2"
"16450","ENSG00000146701","ENST00000443006","MDH2"
"16451","ENSG00000146701","ENST00000432020","MDH2"
"16452","ENSG00000186088","ENST00000257626","GSAP"
"16453","ENSG00000105829","ENST00000222547","BET1"
"16454","ENSG00000105829","ENST00000433727","BET1"
"16455","ENSG00000050344","ENST00000056233","NFE2L3"
"16456","ENSG00000154710","ENST00000284957","RABGEF1"
"16457","ENSG00000154710","ENST00000437078","RABGEF1"
"16458","ENSG00000127980","ENST00000248633","PEX1"
"16459","ENSG00000127980","ENST00000428214","PEX1"
"16460","ENSG00000122507","ENST00000242067","BBS9"
"16461","ENSG00000122507","ENST00000350941","BBS9"
"16462","ENSG00000122507","ENST00000396127","BBS9"
"16463","ENSG00000122507","ENST00000355070","BBS9"
"16464","ENSG00000010270","ENST00000009041","STARD3NL"
"16465","ENSG00000126522","ENST00000304874","ASL"
"16466","ENSG00000126522","ENST00000380839","ASL"
"16467","ENSG00000126522","ENST00000395331","ASL"
"16468","ENSG00000127990","ENST00000265735","SGCE"
"16469","ENSG00000127990","ENST00000445866","SGCE"
"16470","ENSG00000127990","ENST00000437425","SGCE"
"16471","ENSG00000127990","ENST00000428696","SGCE"
"16472","ENSG00000122592","ENST00000242159","HOXA7"
"16473","ENSG00000106609","ENST00000341567","TMEM248"
"16474","ENSG00000106636","ENST00000223369","YKT6"
"16475","ENSG00000157259","ENST00000287957","GATAD1"
"16476","ENSG00000197123","ENST00000421025","ZNF679"
"16477","ENSG00000106049","ENST00000265395","HIBADH"
"16478","ENSG00000127952","ENST00000360591","STYXL1"
"16479","ENSG00000127952","ENST00000248600","STYXL1"
"16480","ENSG00000005073","ENST00000006015","HOXA11"
"16481","ENSG00000146833","ENST00000355947","TRIM4"
"16482","ENSG00000146833","ENST00000349062","TRIM4"
"16483","ENSG00000197008","ENST00000307355","ZNF138"
"16484","ENSG00000197008","ENST00000494380","ZNF138"
"16485","ENSG00000197008","ENST00000440155","ZNF138"
"16486","ENSG00000197008","ENST00000440598","ZNF138"
"16487","ENSG00000197008","ENST00000437743","ZNF138"
"16488","ENSG00000197008","ENST00000359735","ZNF138"
"16489","ENSG00000146729","ENST00000322090","NIPSNAP2"
"16490","ENSG00000146729","ENST00000446778","NIPSNAP2"
"16491","ENSG00000086289","ENST00000199448","EPDR1"
"16492","ENSG00000086289","ENST00000423717","EPDR1"
"16493","ENSG00000086289","ENST00000425345","EPDR1"
"16494","ENSG00000225648","ENST00000423945","SBDSP1"
"16495","ENSG00000225648","ENST00000456312","SBDSP1"
"16496","ENSG00000225648","ENST00000453858","SBDSP1"
"16497","ENSG00000196247","ENST00000395391","ZNF107"
"16498","ENSG00000196247","ENST00000613690","ZNF107"
"16499","ENSG00000196247","ENST00000620827","ZNF107"
"16500","ENSG00000106080","ENST00000222803","FKBP14"
"16501","ENSG00000168303","ENST00000306984","MPLKIP"
"16502","ENSG00000214960","ENST00000407010","ISPD"
"16503","ENSG00000214960","ENST00000399310","ISPD"
"16504","ENSG00000146757","ENST00000328747","ZNF92"
"16505","ENSG00000146757","ENST00000450302","ZNF92"
"16506","ENSG00000146757","ENST00000357512","ZNF92"
"16507","ENSG00000172354","ENST00000303210","GNB2"
"16508","ENSG00000241127","ENST00000223273","YAE1"
"16509","ENSG00000241127","ENST00000432096","YAE1"
"16510","ENSG00000105810","ENST00000265734","CDK6"
"16511","ENSG00000127993","ENST00000265732","RBM48"
"16512","ENSG00000166526","ENST00000413658","ZNF3"
"16513","ENSG00000166526","ENST00000303915","ZNF3"
"16514","ENSG00000172336","ENST00000303151","POP7"
"16515","ENSG00000006468","ENST00000430479","ETV1"
"16516","ENSG00000006468","ENST00000405192","ETV1"
"16517","ENSG00000006468","ENST00000403527","ETV1"
"16518","ENSG00000006468","ENST00000420159","ETV1"
"16519","ENSG00000006468","ENST00000399357","ETV1"
"16520","ENSG00000126524","ENST00000246868","SBDS"
"16521","ENSG00000243335","ENST00000639828","KCTD7"
"16522","ENSG00000243335","ENST00000443322","KCTD7"
"16523","ENSG00000091073","ENST00000446820","DTX2"
"16524","ENSG00000213462","ENST00000394323","ERV3-1"
"16525","ENSG00000127955","ENST00000351004","GNAI1"
"16526","ENSG00000127955","ENST00000457358","GNAI1"
"16527","ENSG00000146826","ENST00000316937","C7orf43"
"16528","ENSG00000146826","ENST00000456769","C7orf43"
"16529","ENSG00000166529","ENST00000292450","ZSCAN21"
"16530","ENSG00000188186","ENST00000341942","LAMTOR4"
"16531","ENSG00000188186","ENST00000474141","LAMTOR4"
"16532","ENSG00000188186","ENST00000460732","LAMTOR4"
"16533","ENSG00000106638","ENST00000305632","TBL2"
"16534","ENSG00000127947","ENST00000248594","PTPN12"
"16535","ENSG00000127947","ENST00000415482","PTPN12"
"16536","ENSG00000127947","ENST00000435495","PTPN12"
"16537","ENSG00000146592","ENST00000357727","CREB5"
"16538","ENSG00000135218","ENST00000435819","CD36"
"16539","ENSG00000135218","ENST00000534394","CD36"
"16540","ENSG00000135218","ENST00000433696","CD36"
"16541","ENSG00000135218","ENST00000538969","CD36"
"16542","ENSG00000106477","ENST00000223208","CEP41"
"16543","ENSG00000106477","ENST00000343969","CEP41"
"16544","ENSG00000106477","ENST00000616628","CEP41"
"16545","ENSG00000106477","ENST00000541543","CEP41"
"16546","ENSG00000146858","ENST00000275766","ZC3HAV1L"
"16547","ENSG00000173281","ENST00000310455","PPP1R3B"
"16548","ENSG00000105887","ENST00000393085","MTPN"
"16549","ENSG00000130227","ENST00000252512","XPO7"
"16550","ENSG00000106344","ENST00000415472","RBM28"
"16551","ENSG00000106344","ENST00000223073","RBM28"
"16552","ENSG00000257093","ENST00000536163","KIAA1147"
"16553","ENSG00000164597","ENST00000347053","COG5"
"16554","ENSG00000164597","ENST00000297135","COG5"
"16555","ENSG00000164597","ENST00000393603","COG5"
"16556","ENSG00000146802","ENST00000312814","TMEM168"
"16557","ENSG00000106459","ENST00000353868","NRF1"
"16558","ENSG00000106459","ENST00000393232","NRF1"
"16559","ENSG00000091137","ENST00000265715","SLC26A4"
"16560","ENSG00000147324","ENST00000276282","MFHAS1"
"16561","ENSG00000008282","ENST00000455385","SYPL1"
"16562","ENSG00000008282","ENST00000011473","SYPL1"
"16563","ENSG00000146776","ENST00000419735","ATXN7L1"
"16564","ENSG00000146776","ENST00000477775","ATXN7L1"
"16565","ENSG00000146776","ENST00000318724","ATXN7L1"
"16566","ENSG00000104228","ENST00000305364","TRIM35"
"16567","ENSG00000104228","ENST00000521253","TRIM35"
"16568","ENSG00000128567","ENST00000378555","PODXL"
"16569","ENSG00000128567","ENST00000322985","PODXL"
"16570","ENSG00000170260","ENST00000335870","ZNF212"
"16571","ENSG00000197157","ENST00000354725","SND1"
"16572","ENSG00000105865","ENST00000265720","DUS4L"
"16573","ENSG00000197150","ENST00000358849","ABCB8"
"16574","ENSG00000197150","ENST00000297504","ABCB8"
"16575","ENSG00000197150","ENST00000498578","ABCB8"
"16576","ENSG00000197150","ENST00000542328","ABCB8"
"16577","ENSG00000122779","ENST00000343526","TRIM24"
"16578","ENSG00000122779","ENST00000415680","TRIM24"
"16579","ENSG00000075790","ENST00000005259","BCAP29"
"16580","ENSG00000075790","ENST00000379119","BCAP29"
"16581","ENSG00000275342","ENST00000615670","PRAG1"
"16582","ENSG00000164743","ENST00000297324","C8orf48"
"16583","ENSG00000164741","ENST00000276297","DLC1"
"16584","ENSG00000164741","ENST00000358919","DLC1"
"16585","ENSG00000164741","ENST00000512044","DLC1"
"16586","ENSG00000164741","ENST00000520226","DLC1"
"16587","ENSG00000048405","ENST00000393313","ZNF800"
"16588","ENSG00000128510","ENST00000222482","CPA4"
"16589","ENSG00000128510","ENST00000445470","CPA4"
"16590","ENSG00000128585","ENST00000352689","MKLN1"
"16591","ENSG00000105879","ENST00000440859","CBLL1"
"16592","ENSG00000105879","ENST00000222597","CBLL1"
"16593","ENSG00000104626","ENST00000523898","ERI1"
"16594","ENSG00000106484","ENST00000341441","MEST"
"16595","ENSG00000106484","ENST00000378576","MEST"
"16596","ENSG00000106484","ENST00000223215","MEST"
"16597","ENSG00000158623","ENST00000425248","COPG2"
"16598","ENSG00000158623","ENST00000330992","COPG2"
"16599","ENSG00000214022","ENST00000489432","REPIN1"
"16600","ENSG00000214022","ENST00000397281","REPIN1"
"16601","ENSG00000168077","ENST00000337221","SCARA3"
"16602","ENSG00000168077","ENST00000301904","SCARA3"
"16603","ENSG00000179562","ENST00000321407","GCC1"
"16604","ENSG00000182158","ENST00000330387","CREB3L2"
"16605","ENSG00000182158","ENST00000452463","CREB3L2"
"16606","ENSG00000133619","ENST00000496259","KRBA1"
"16607","ENSG00000133619","ENST00000319551","KRBA1"
"16608","ENSG00000198898","ENST00000361183","CAPZA2"
"16609","ENSG00000161048","ENST00000417955","NAPEPLD"
"16610","ENSG00000106299","ENST00000223023","WASL"
"16611","ENSG00000006530","ENST00000355413","AGK"
"16612","ENSG00000181220","ENST00000340622","ZNF746"
"16613","ENSG00000181220","ENST00000458143","ZNF746"
"16614","ENSG00000147459","ENST00000276440","DOCK5"
"16615","ENSG00000175806","ENST00000441698","MSRA"
"16616","ENSG00000175806","ENST00000528246","MSRA"
"16617","ENSG00000104695","ENST00000221138","PPP2CB"
"16618","ENSG00000120885","ENST00000316403","CLU"
"16619","ENSG00000253276","ENST00000523505","CCDC71L"
"16620","ENSG00000154359","ENST00000398246","LONRF1"
"16621","ENSG00000106028","ENST00000481508","SSBP1"
"16622","ENSG00000090263","ENST00000324787","MRPS33"
"16623","ENSG00000105856","ENST00000222574","HBP1"
"16624","ENSG00000038945","ENST00000262101","MSR1"
"16625","ENSG00000038945","ENST00000381998","MSR1"
"16626","ENSG00000038945","ENST00000350896","MSR1"
"16627","ENSG00000146842","ENST00000397622","TMEM209"
"16628","ENSG00000146842","ENST00000473456","TMEM209"
"16629","ENSG00000155189","ENST00000285518","AGPAT5"
"16630","ENSG00000135249","ENST00000257700","RINT1"
"16631","ENSG00000091127","ENST00000356362","PUS7"
"16632","ENSG00000091127","ENST00000469408","PUS7"
"16633","ENSG00000147316","ENST00000344683","MCPH1"
"16634","ENSG00000147316","ENST00000519480","MCPH1"
"16635","ENSG00000147316","ENST00000522905","MCPH1"
"16636","ENSG00000117868","ENST00000251527","ESYT2"
"16637","ENSG00000257923","ENST00000393824","CUX1"
"16638","ENSG00000257923","ENST00000622516","CUX1"
"16639","ENSG00000257923","ENST00000547394","CUX1"
"16640","ENSG00000257923","ENST00000360264","CUX1"
"16641","ENSG00000257923","ENST00000425244","CUX1"
"16642","ENSG00000257923","ENST00000292535","CUX1"
"16643","ENSG00000257923","ENST00000437600","CUX1"
"16644","ENSG00000128513","ENST00000357628","POT1"
"16645","ENSG00000005483","ENST00000311117","KMT2E"
"16646","ENSG00000126870","ENST00000407559","WDR60"
"16647","ENSG00000004059","ENST00000000233","ARF5"
"16648","ENSG00000196453","ENST00000247930","ZNF777"
"16649","ENSG00000204946","ENST00000434415","ZNF783"
"16650","ENSG00000122778","ENST00000440172","KIAA1549"
"16651","ENSG00000122778","ENST00000422774","KIAA1549"
"16652","ENSG00000164815","ENST00000297431","ORC5"
"16653","ENSG00000164815","ENST00000447452","ORC5"
"16654","ENSG00000106400","ENST00000305105","ZNHIT1"
"16655","ENSG00000106367","ENST00000337619","AP1S1"
"16656","ENSG00000157680","ENST00000453654","DGKI"
"16657","ENSG00000157680","ENST00000288490","DGKI"
"16658","ENSG00000104299","ENST00000521022","INTS9"
"16659","ENSG00000104299","ENST00000416984","INTS9"
"16660","ENSG00000104299","ENST00000521777","INTS9"
"16661","ENSG00000184903","ENST00000405709","IMMP2L"
"16662","ENSG00000033050","ENST00000287844","ABCF2"
"16663","ENSG00000285292","ENST00000222388","ABCF2"
"16664","ENSG00000157168","ENST00000356819","NRG1"
"16665","ENSG00000157168","ENST00000287842","NRG1"
"16666","ENSG00000012232","ENST00000220562","EXTL3"
"16667","ENSG00000122783","ENST00000424142","CYREN"
"16668","ENSG00000122783","ENST00000393114","CYREN"
"16669","ENSG00000205060","ENST00000378509","SLC35B4"
"16670","ENSG00000189320","ENST00000338588","FAM180A"
"16671","ENSG00000105971","ENST00000222693","CAV2"
"16672","ENSG00000105971","ENST00000343213","CAV2"
"16673","ENSG00000080802","ENST00000451834","CNOT4"
"16674","ENSG00000080802","ENST00000423368","CNOT4"
"16675","ENSG00000080802","ENST00000361528","CNOT4"
"16676","ENSG00000080802","ENST00000428680","CNOT4"
"16677","ENSG00000080802","ENST00000541284","CNOT4"
"16678","ENSG00000080802","ENST00000315544","CNOT4"
"16679","ENSG00000104763","ENST00000637790","ASAH1"
"16680","ENSG00000104763","ENST00000381733","ASAH1"
"16681","ENSG00000104763","ENST00000314146","ASAH1"
"16682","ENSG00000178234","ENST00000434507","GALNT11"
"16683","ENSG00000147416","ENST00000276390","ATP6V1B2"
"16684","ENSG00000198839","ENST00000361822","ZNF277"
"16685","ENSG00000170265","ENST00000610704","ZNF282"
"16686","ENSG00000170265","ENST00000479907","ZNF282"
"16687","ENSG00000214253","ENST00000223136","FIS1"
"16688","ENSG00000155561","ENST00000285968","NUP205"
"16689","ENSG00000135272","ENST00000257724","MDFIC"
"16690","ENSG00000146909","ENST00000275820","NOM1"
"16691","ENSG00000061337","ENST00000381569","LZTS1"
"16692","ENSG00000171428","ENST00000517492","NAT1"
"16693","ENSG00000269955","ENST00000541515","C7orf55-LUC7L2"
"16694","ENSG00000184863","ENST00000401878","RBM33"
"16695","ENSG00000105974","ENST00000341049","CAV1"
"16696","ENSG00000105974","ENST00000614113","CAV1"
"16697","ENSG00000106397","ENST00000223127","PLOD3"
"16698","ENSG00000168495","ENST00000397802","POLR3D"
"16699","ENSG00000158856","ENST00000523266","DMTN"
"16700","ENSG00000158856","ENST00000519907","DMTN"
"16701","ENSG00000171130","ENST00000615196","ATP6V0E2"
"16702","ENSG00000133872","ENST00000256255","SARAF"
"16703","ENSG00000133872","ENST00000545648","SARAF"
"16704","ENSG00000128607","ENST00000335420","KLHDC10"
"16705","ENSG00000168476","ENST00000334530","REEP4"
"16706","ENSG00000168476","ENST00000306306","REEP4"
"16707","ENSG00000168476","ENST00000523293","REEP4"
"16708","ENSG00000157212","ENST00000404141","PAXIP1"
"16709","ENSG00000169871","ENST00000306085","TRIM56"
"16710","ENSG00000197892","ENST00000524189","KIF13B"
"16711","ENSG00000197362","ENST00000491431","ZNF786"
"16712","ENSG00000204947","ENST00000378061","ZNF425"
"16713","ENSG00000197024","ENST00000426851","ZNF398"
"16714","ENSG00000197024","ENST00000475153","ZNF398"
"16715","ENSG00000197024","ENST00000483892","ZNF398"
"16716","ENSG00000197024","ENST00000491174","ZNF398"
"16717","ENSG00000182372","ENST00000331222","CLN8"
"16718","ENSG00000189056","ENST00000428762","RELN"
"16719","ENSG00000189056","ENST00000343529","RELN"
"16720","ENSG00000105894","ENST00000348225","PTN"
"16721","ENSG00000230268","ENST00000473520","SSU72P8"
"16722","ENSG00000128581","ENST00000422177","IFT22"
"16723","ENSG00000128581","ENST00000437644","IFT22"
"16724","ENSG00000128581","ENST00000621899","IFT22"
"16725","ENSG00000146918","ENST00000409423","NCAPG2"
"16726","ENSG00000146918","ENST00000409339","NCAPG2"
"16727","ENSG00000186480","ENST00000340368","INSIG1"
"16728","ENSG00000135250","ENST00000393651","SRPK2"
"16729","ENSG00000135250","ENST00000357311","SRPK2"
"16730","ENSG00000176595","ENST00000320248","KBTBD11"
"16731","ENSG00000004866","ENST00000265437","ST7"
"16732","ENSG00000004866","ENST00000393451","ST7"
"16733","ENSG00000128606","ENST00000339431","LRRC17"
"16734","ENSG00000128606","ENST00000249377","LRRC17"
"16735","ENSG00000135269","ENST00000358204","TES"
"16736","ENSG00000158863","ENST00000289921","FAM160B2"
"16737","ENSG00000104635","ENST00000359741","SLC39A14"
"16738","ENSG00000104635","ENST00000240095","SLC39A14"
"16739","ENSG00000104635","ENST00000381237","SLC39A14"
"16740","ENSG00000243317","ENST00000507606","STMP1"
"16741","ENSG00000120875","ENST00000240100","DUSP4"
"16742","ENSG00000120875","ENST00000240101","DUSP4"
"16743","ENSG00000221914","ENST00000380737","PPP2R2A"
"16744","ENSG00000221914","ENST00000315985","PPP2R2A"
"16745","ENSG00000171044","ENST00000416569","XKR6"
"16746","ENSG00000091136","ENST00000222399","LAMB1"
"16747","ENSG00000146963","ENST00000354926","LUC7L2"
"16748","ENSG00000146963","ENST00000619796","LUC7L2"
"16749","ENSG00000146963","ENST00000263545","LUC7L2"
"16750","ENSG00000120910","ENST00000240139","PPP3CC"
"16751","ENSG00000120910","ENST00000289963","PPP3CC"
"16752","ENSG00000120910","ENST00000397775","PPP3CC"
"16753","ENSG00000164733","ENST00000353047","CTSB"
"16754","ENSG00000135241","ENST00000426128","PNPLA8"
"16755","ENSG00000135241","ENST00000422087","PNPLA8"
"16756","ENSG00000135241","ENST00000453144","PNPLA8"
"16757","ENSG00000135241","ENST00000436062","PNPLA8"
"16758","ENSG00000155975","ENST00000324849","VPS37A"
"16759","ENSG00000155975","ENST00000521829","VPS37A"
"16760","ENSG00000128595","ENST00000535011","CALU"
"16761","ENSG00000128595","ENST00000542996","CALU"
"16762","ENSG00000128595","ENST00000249364","CALU"
"16763","ENSG00000128595","ENST00000449187","CALU"
"16764","ENSG00000128595","ENST00000479257","CALU"
"16765","ENSG00000120896","ENST00000240123","SORBS3"
"16766","ENSG00000128609","ENST00000471770","NDUFA5"
"16767","ENSG00000128609","ENST00000355749","NDUFA5"
"16768","ENSG00000128609","ENST00000611607","NDUFA5"
"16769","ENSG00000128609","ENST00000618945","NDUFA5"
"16770","ENSG00000008311","ENST00000393376","AASS"
"16771","ENSG00000164603","ENST00000297145","BMT2"
"16772","ENSG00000168487","ENST00000306385","BMP1"
"16773","ENSG00000168487","ENST00000520970","BMP1"
"16774","ENSG00000161036","ENST00000292616","LRWD1"
"16775","ENSG00000087077","ENST00000200457","TRIP6"
"16776","ENSG00000197217","ENST00000358689","ENTPD4"
"16777","ENSG00000197217","ENST00000417069","ENTPD4"
"16778","ENSG00000078674","ENST00000325083","PCM1"
"16779","ENSG00000078674","ENST00000519253","PCM1"
"16780","ENSG00000078674","ENST00000327578","PCM1"
"16781","ENSG00000128578","ENST00000249344","STRIP2"
"16782","ENSG00000128578","ENST00000435494","STRIP2"
"16783","ENSG00000104643","ENST00000221086","MTMR9"
"16784","ENSG00000177683","ENST00000415914","THAP5"
"16785","ENSG00000177683","ENST00000313516","THAP5"
"16786","ENSG00000258724","ENST00000554914","PINX1"
"16787","ENSG00000105976","ENST00000397752","MET"
"16788","ENSG00000105976","ENST00000318493","MET"
"16789","ENSG00000164707","ENST00000354042","SLC13A4"
"16790","ENSG00000105819","ENST00000249269","PMPCB"
"16791","ENSG00000104765","ENST00000380629","BNIP3L"
"16792","ENSG00000104765","ENST00000518611","BNIP3L"
"16793","ENSG00000104219","ENST00000262096","ZDHHC2"
"16794","ENSG00000164889","ENST00000485713","SLC4A2"
"16795","ENSG00000164889","ENST00000392826","SLC4A2"
"16796","ENSG00000164889","ENST00000461735","SLC4A2"
"16797","ENSG00000167034","ENST00000380871","NKX3-1"
"16798","ENSG00000167034","ENST00000523261","NKX3-1"
"16799","ENSG00000283239","ENST00000635855",""
"16800","ENSG00000283239","ENST00000635773",""
"16801","ENSG00000283239","ENST00000636175",""
"16802","ENSG00000154328","ENST00000403422","NEIL2"
"16803","ENSG00000154328","ENST00000528323","NEIL2"
"16804","ENSG00000154328","ENST00000284503","NEIL2"
"16805","ENSG00000147439","ENST00000276416","BIN3"
"16806","ENSG00000157741","ENST00000473989","UBN2"
"16807","ENSG00000248235","ENST00000430850",""
"16808","ENSG00000248235","ENST00000447849",""
"16809","ENSG00000120913","ENST00000308354","PDLIM2"
"16810","ENSG00000120913","ENST00000265810","PDLIM2"
"16811","ENSG00000006652","ENST00000403825","IFRD1"
"16812","ENSG00000006652","ENST00000535603","IFRD1"
"16813","ENSG00000033100","ENST00000495645","CHPF2"
"16814","ENSG00000033100","ENST00000035307","CHPF2"
"16815","ENSG00000120889","ENST00000276431","TNFRSF10B"
"16816","ENSG00000120889","ENST00000347739","TNFRSF10B"
